Gemeindeschlüssel,plz,ort,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0733101043,55237,Lonsheim,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",23/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519689463,DE00733255237V0000000000000325196,Ja,,,,,,,0,6594009,2019
0733101043,55237,Lonsheim,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",11/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519689465,DE00733255237V0000000000000325196,Ja,,,,,,,0,6594009,2019
0733101043,55237,Lonsheim,RP,WIN,HS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519787770,DE00733255237V0000000000000325196,Ja,,,,,,,0,6594009,2019
0733100003,55232,Alzey,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789456,DE00733255237V0000000000000325197,Ja,,,,,,,0,7091736,2019
0733100003,55232,Alzey,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",03/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789458,DE00733255237V0000000000000325197,Ja,,,,,,,0,7091736,2019
0733100003,55232,Alzey,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",26/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789459,DE00733255237V0000000000000325197,Ja,,,,,,,0,7091736,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,20/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790450822,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",29/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488659,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,20/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488660,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,14/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488662,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",08/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790489272,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",28/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790489273,DE00733255592V0000000000000337904,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",27/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588672,DE00733255592V0000000000000337905,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",15/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588673,DE00733255592V0000000000000337905,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588674,DE00733255592V0000000000000337905,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,11/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790688666,DE00733255592V0000000000000337906,Ja,,,,,,,0,5321490,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",12/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790988668,DE00733255592V0000000000000337909,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",28/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790988976,DE00733255592V0000000000000337909,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",09/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790989274,DE00733255592V0000000000000337909,Ja,,,,,,,0,5297175,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",08/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790989275,DE00733255592V0000000000000337909,Ja,,,,,,,0,5297175,2019
0733901045,55413,Oberheimbach,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000038295395669,DE00733255413V0000000000000382953,Ja,,,,,,,0,6928471,2019
0733901045,55413,Oberheimbach,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",14/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000038295395670,DE00733255413V0000000000000382953,Ja,,,,,,,0,6928471,2019
0733907201,67585,Dorn-Dürkheim,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",19/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849400823,,Ja,,,,,,,0,5832008,2019
0733907201,67585,Dorn-Dürkheim,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",04/06/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849406188,,Ja,,,,,,,0,5832008,2019
0733907201,67585,Dorn-Dürkheim,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",04/06/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849406189,,Ja,,,,,,,0,5832008,2019
0714008037,55494,Erbach,RP,WIN,HS/MS,3170,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",08/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038967375077,,Ja,,,,,,,0,7219070,2019
0714008037,55494,Erbach,RP,WIN,HS/MS,3170,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",13/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038967375078,,Ja,,,,,,,0,7219070,2019
0714307066,56244,Schenkelberg,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",22/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289325,,Ja,,,,,,,0,4131308,2019
0714307066,56244,Schenkelberg,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",23/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289326,,Ja,,,,,,,0,4131308,2019
0714307066,56244,Schenkelberg,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",16/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289327,,Ja,,,,,,,0,4131307,2019
0714307066,56244,Schenkelberg,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",22/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289328,,Ja,,,,,,,0,4131308,2019
0714307066,56244,Schenkelberg,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",30/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289329,,Ja,,,,,,,0,4131308,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",07/08/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042371404969,,Ja,,,,,,,0,6379950,2019
0713310065,55590,Meisenheim,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",11/08/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042371404970,,Ja,,,,,,,0,6379950,2019
0723101040,54472,Gornhausen,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",27/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827604714,,Ja,,,,,,,0,9396323,2019
0723101040,54472,Gornhausen,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",11/12/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827604715,,Ja,,,,,,,0,9396323,2019
0723101040,54472,Gornhausen,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",26/10/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827704713,,Ja,,,,,,,0,9315054,2019
0723101040,54472,Gornhausen,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",04/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827707438,,Ja,,,,,,,0,9315054,2019
0723101126,54472,Veldenz,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",21/12/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827805112,,Ja,,,,,,,0,7751096,2019
0723101126,54472,Veldenz,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",13/11/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000042827839389,,Ja,,,,,,,0,7751096,2019
0713401074,55776,Rückweiler,RP,WIN,MS,1250,regelbar und abrufbar nach § 6 EEG Abs.1,20/12/2002,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000174201515,DE0003115577600000000000000001742,Ja,,,,,,,0,1950842,2019
0713401074,55776,Rückweiler,RP,WIN,MS,1250,regelbar und abrufbar nach § 6 EEG Abs.1,21/12/2002,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000174222341,DE0003115577600000000000000001742,Ja,,,,,,,0,1950842,2019
0713401051,55779,Leitzweiler,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,08/07/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000216600031,DE0003115577900000000000000002166,Ja,,,,,,,0,2460840,2019
0713401075,55776,Ruschberg,RP,WIN,HS/MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,27/06/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000251301517,DE0003115577600000000000000002513,Ja,,,,,,,0,2590699,2019
0713401075,55776,Ruschberg,RP,WIN,HS/MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,02/12/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000251301553,DE0003115577600000000000000002513,Ja,,,,,,,0,2590699,2019
0713401075,55776,Ruschberg,RP,WIN,HS/MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,16/07/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000251322342,DE0003115577600000000000000002513,Ja,,,,,,,0,2590699,2019
0713401075,55776,Ruschberg,RP,WIN,HS/MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,31/03/2006,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000251322857,DE0003115577600000000000000002513,Ja,,,,,,,0,2619767,2019
0713402020,55765,Dienstweiler,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,11/11/2004,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000331501459,DE0003115576500000000000000003315,Ja,,,,,,,0,3349326,2019
0713402020,55765,Dienstweiler,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/11/2004,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000331513065,DE0003115576500000000000000003315,Ja,,,,,,,0,3349326,2019
0713402020,55765,Dienstweiler,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/10/2004,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000331513066,DE0003115576500000000000000003315,Ja,,,,,,,0,3349326,2019
0713402020,55765,Dienstweiler,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,16/11/2004,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000331513067,DE0003115576500000000000000003315,Ja,,,,,,,0,3349326,2019
0713405055,55758,Mittelreidenbach,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,28/09/2006,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000584431564,DE0003115575800000000000000005844,Ja,,,,,,GEÄNDERT,0,2750088,2019
0713405055,55758,Mittelreidenbach,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,29/09/2006,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000584431567,DE0003115575800000000000000005844,Ja,,,,,,,0,2750088,2019
0713401026,55777,Fohren-Linden,RP,WIN,MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,15/06/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000000000000843959621,DE0003115577700000000000000008439,Ja,,,,,,,0,3417404,2019
0713402018,55765,Dambach,RP,WIN,MS,500,regelbar und abrufbar nach § 6 EEG Abs.1,29/06/1995,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000005110101196,DE0003115576500000003400000051101,Ja,,,,,,,0,552665,2019
0713402042,55768,Hoppstädten-Weiersbach,RP,WIN,MS,500,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,01/12/1996,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000005946201197,DE0003115576800000003400000059462,Ja,,,,,,,0,580806,2019
0713402042,55768,Hoppstädten-Weiersbach,RP,WIN,MS,500,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,01/12/1996,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000005946222337,DE0003115576800000003400000059462,Ja,,,,,,,0,580806,2019
0713402042,55768,Hoppstädten-Weiersbach,RP,WIN,MS,500,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,01/12/1996,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000005946222338,DE0003115576800000003400000059462,Ja,,,,,,,0,580806,2019
0713401054,55777,Mettweiler,RP,WIN,MS,1500,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/10/2000,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000006639401325,DE0003115577700000003400000066394,Ja,,,,,,,0,2045664,2019
0713401054,55777,Mettweiler,RP,WIN,MS,1000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,07/05/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000006639401420,DE0003115577700000003400000066394,Ja,,,,,,,0,1698278,2019
0713401054,55777,Mettweiler,RP,WIN,MS,600,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,06/05/2003,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000006639401421,DE0003115577700000003400000066394,Ja,,,,,,,0,960733,2019
0713401054,55777,Mettweiler,RP,WIN,MS,500,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,01/12/1996,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31280100000000340000006640022339,DE0003115577700000003400000066400,Ja,,,,,,,0,796658,2019
0733100003,55232,Alzey,RP,WIN,MS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/06/2014,0000-00-00,0000-00-00,0000-00-00,e-rp GmbH,11YR00000004459Z,10001416,E31416015500000000000000200200140,DE0000225523255000000000000002002,Ja,,,,,,GEÄNDERT,0,6212129,2019
0733100003,55232,Alzey,RP,WIN,MS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/06/2014,0000-00-00,0000-00-00,0000-00-00,e-rp GmbH,11YR00000004459Z,10001416,E31416015500000000000000200200150,DE0000225523255000000000000002002,Ja,,,,,,GEÄNDERT,0,6212129,2019
0733100003,55232,Alzey,RP,WIN,MS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/06/2014,0000-00-00,0000-00-00,0000-00-00,e-rp GmbH,11YR00000004459Z,10001416,E31416015500000000000000200200160,DE0000225523255000000000000002002,Ja,,,,,,GEÄNDERT,0,6212129,2019
0714111010,56368,Berghausen,RP,WIN,MS,1300,regelbar und abrufbar nach § 6 EEG Abs.1,25/10/2001,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208034400000,DE00106456368MKSS0000000000000211,Ja,,,,,,,0,1424441,2019
0714107060,56357,Holzhausen,RP,WIN,MS,600,regelbar und abrufbar nach § 6 EEG Abs.1,01/11/1997,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208038900000,DE00106456357MKSS0000000000000198,Ja,,,,,,,0,599583,2019
0714103061,65558,Holzheim,RP,WIN,MS,600,regelbar und abrufbar nach § 6 EEG Abs.1,27/04/2000,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208039500000,DE00106465558MKSS0000000000000204,Ja,,,,,,,0,501546,2019
0714111068,56368,Katzenelnbogen,RP,WIN,MS,150,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/1991,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208042700000,DE00106456368MKSS0000000000000185,Ja,,,,,,GEÄNDERT,0,92736,2019
0714111117,56370,Rettert,RP,WIN,MS,600,regelbar und abrufbar nach § 6 EEG Abs.1,12/03/2002,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208043100000,DE0010645637000000000000000043827,Ja,,,,,,,0,887764,2019
0714111011,56370,Berndroth,RP,WIN,MS,3000,regelbar und abrufbar nach § 6 EEG Abs.1,27/09/2001,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208047000000,DE0010645637000000000000000043857,Ja,,,,,,,0,2975282,2019
0714103038,65558,Eppenrod,RP,WIN,MS,3900,regelbar und abrufbar nach § 6 EEG Abs.1,17/12/2001,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060208047600000,DE0010646555800000000000000043860,Ja,,,,,,,0,4380374,2019
0713804009,53547,Dattenberg,RP,WIN,NS,6,nicht regelbar und nicht abrufbar,29/10/2013,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060235373700000,DE0010645354700000000000000172321,Nein,,,,,,,0,906,2019
0714111088,56370,Mittelfischbach,RP,WIN,MS,808,regelbar und abrufbar nach § 6 EEG Abs.1,19/12/2013,0000-00-00,0000-00-00,0000-00-00,Syna GmbH,11YR00000001715L,10001495,E31495010000000000060235572900000,DE0010645637000000000000000173821,Ja,,,,,,,0,1079982,2019
0733806013,67259,Heuchelheim,RP,WIN,MS,2300,regelbar und abrufbar nach § 6 EEG Abs.1,22/03/2013,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,11YR00000002978L,10002954,E32954010000000000001603200500001,DE0007016755100000000000016032005,Ja,,,,,,,0,2558961.36,2019
0733105075,55599,Wonsheim,RP,WIN,NS,4.5,regelbar nach § 6 EEG Abs. 2 Nr. 1,15/05/2013,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,11YR00000002978L,10002954,E32954010000000000002843000000001,DE0007015559900000000000028430000,Nein,,,,,,,0,222,2019
0733100003,55232,Alzey-Dautenheim,RP,WIN,MS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",24/09/2015,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000003610170500001,,Ja,,,,,,,0,6122895,2019
0733100003,55232,Alzey-Dautenheim,RP,WIN,MS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",20/10/2015,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000003610170500002,,Ja,,,,,,,0,6122895,2019
0733907066,67587,Wintersheim,RP,WIN,MS,2350,regelbar und abrufbar nach § 6 EEG Abs.1,16/12/2013,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,11YR00000002978L,10002954,E32954010000000000003610200900001,DE0007016757700000000000036102009,Ja,,,,,,,0,4762758,2019
0733100003,55232,Alzey-Dautenheim,RP,WIN,MS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,15/10/2013,0000-00-00,0000-00-00,0000-00-00,e-rp GmbH,11YR00000002978L,10002954,E32954010000000000003612200200001,DE0007015523200000000000036122002,Ja,,,,,,GEÄNDERT,0,6661793.25,2019
0733907024,67583,Guntersblum,RP,WIN,MS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,23/09/2013,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,11YR00000002978L,10002954,E32954010000000000003613500500001,DE0007016758300000000000036167015,Ja,,,,,,GEÄNDERT,0,5587294,2019
0733907024,67583,Guntersblum,RP,WIN,MS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,23/09/2013,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,11YR00000002978L,10002954,E32954010000000000003613500500002,DE0007016758300000000000036167015,Ja,,,,,,GEÄNDERT,0,5803505,2019
