Gemeindeschlüssel,plz,ort,strasse,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0723206320,54595,Watzerath,An der L 12 / 68,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,15/11/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645431,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 63,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,19/11/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645432,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 81,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645433,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 2,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645434,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 65/2,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,18/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645435,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 36,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,13/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645436,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 14,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,18/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645437,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 21,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,13/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645438,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 31,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,27/11/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645439,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326837,2016
0723206320,54595,Watzerath,An der L 12 / 21,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,27/11/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645440,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326834,2016
0723206320,54595,Watzerath,An der L 12 / 36,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,05/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645441,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326834,2016
0723206320,54595,Watzerath,An der L 12 / 39,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/11/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003031645442,DE0073325459500000000000000030316,Ja,,,,,,GEÄNDERT,0,2326834,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 1,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290216178,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401435,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 45/1,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290245026,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401435,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 39,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290245027,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401435,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 21,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290245028,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401435,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 7,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290245029,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401430,2016
0723206296,54595,Prüm,Zum Grünen Sitz 1 / 10,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,20/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003290245031,DE0073325459500000000000000032902,Ja,,,,,,GEÄNDERT,0,2401430,2016
0723507501,54298,Welschbillig,Flur 29) / 9 / 35,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003309412930,DE0073325429800000000000000033094,Ja,,,,,,GEÄNDERT,0,2965235,2016
0723507501,54298,Welschbillig,Flur 29) / 9/35,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,28/12/2007,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000003309444520,DE0073325429800000000000000033094,Ja,,,,,,GEÄNDERT,0,2965235,2016
0723201201,54687,Arzfeld,Nähe UA Arzfeld (Übergabestation) 0,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,07/05/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000004616514668,DE0073325468700000000000000046165,Ja,,,,,,GEÄNDERT,0,2995889,2016
0723201201,54687,Arzfeld,Nähe UA Arzfeld (Übergabestation) 0,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,08/05/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000004616542072,DE0073325468700000000000000046165,Ja,,,,,,GEÄNDERT,0,2995889,2016
0713310057,55568,Lauschied,WEA Lauschied 2 / 90/1,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,24/12/2002,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000004660800067,DE0001815556800000000000000466087,Ja,,,,,,GEÄNDERT,0,1819637,2016
0713502075,56754,Roes,Kaifenheimer Graben 900Z / 72,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,23/07/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000004872343798,DE0073325675400000000000000048723,Ja,,,,,,GEÄNDERT,0,4143994,2016
0714003010,56290,Beltheim,An der L 205Z,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,21/12/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793510342,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3607798,2016
0714003010,56290,Beltheim,An der L 205Z,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,21/12/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793514019,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3607798,2016
0714003010,56290,Beltheim,An der L 205Z,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,30/12/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793514020,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3607798,2016
0714003010,56290,Beltheim,An der L 205Z,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,30/12/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793514021,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3607798,2016
0714003010,56290,Beltheim,An der L 205Z / 48/8,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,15/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793531818,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3490050,2016
0714003010,56290,Beltheim,An der L 205Z / 48/8,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,29/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793558354,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3490050,2016
0714003010,56290,Beltheim,An der L 205Z / 48/8,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,22/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793558355,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3490050,2016
0714003010,56290,Beltheim,An der L 205Z / 46,RP,WIN,HS/MS,2050,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,19/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793558356,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3490050,2016
0714003010,56290,Beltheim,An der L 205Z / 47,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,13/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005793558357,DE0073325629000000000000000057935,Ja,,,,,,GEÄNDERT,0,3490050,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 1,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,07/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883130321,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694158,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 1/4,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,07/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156156,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694158,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 1/3,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,10/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156158,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694158,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 10/2,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,10/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156161,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694158,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12),RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156162,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694159,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 10/2,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,14/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156165,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694159,2016
0714008144,55469,Simmern,Altweidelbacher Str. 12) / 9,RP,WIN,HS/MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/11/2008,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000005883156166,DE0073325546900000000000000058831,Ja,,,,,,GEÄNDERT,0,2694159,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 900 / 54 u. 55,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,22/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000006388746439,DE0073325675900000000000000063887,Ja,,,,,,GEÄNDERT,0,3384610,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 900 / 40,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,19/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000006388746440,DE0073325675900000000000000063887,Ja,,,,,,GEÄNDERT,0,3384610,2016
0723306036,54570,Kalenborn-Scheuern,Alscheid 901Z / 1 u. 2,RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,19/01/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000006535245179,DE0073325457000000000000000065352,Ja,,,,,,GEÄNDERT,0,993841,2016
0713502042,56814,Illerich,Kaisersescher Str. 900Z / 3 u. 4,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,20/03/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007278100131,DE0073325681400000000000000072781,Ja,,,,,,GEÄNDERT,0,2120500,2016
0713502042,56814,Illerich,Kaisersescher Str. 900Z / 22 u. 23,RP,WIN,MS,1500,regelbar und abrufbar nach § 6 EEG Abs.1,20/03/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007278122515,DE0073325681400000000000000072781,Ja,,,,,,GEÄNDERT,0,2120500,2016
0714003001,56288,Alterkülz,Mühlenweg 1Z,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,12/05/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007336849889,DE0073325628800000000000000073368,Ja,,,,,,GEÄNDERT,0,2691976,2016
0714003001,56288,Alterkülz,Mühlenweg 1Z,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,04/05/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007336849890,DE0073325628800000000000000073368,Ja,,,,,,GEÄNDERT,0,2691976,2016
0714003001,56288,Alterkülz,Mühlenweg 1Z / 11,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,04/08/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007336857996,DE0073325628800000000000000073368,Ja,,,,,,GEÄNDERT,0,3280049,2016
0723208502,54646,Brimingen,Flur 5,RP,WIN,MS,800,regelbar und abrufbar nach § 6 EEG Abs.1,15/05/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007736628879,DE0073325464600000000000000077366,Ja,,,,,,GEÄNDERT,0,874040,2016
0723507501,54298,Welschbillig,An der K 25 908Z,RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,24/09/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007743039721,DE0073325429800000000000000077430,Ja,,,,,,GEÄNDERT,0,3056389,2016
0723507501,54298,Welschbillig,An der K 25 / 5,RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,19/06/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007743051643,DE0073325429800000000000000077430,Ja,,,,,,GEÄNDERT,0,3054790,2016
0723507501,54298,Welschbillig,An der K 25,RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,27/05/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007743051644,DE0073325429800000000000000077430,Ja,,,,,,GEÄNDERT,0,3054790,2016
0723507501,54298,Welschbillig,An der K 25 / 13,RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,03/06/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007743051645,DE0073325429800000000000000077430,Ja,,,,,,GEÄNDERT,0,3054790,2016
0723507501,54298,Welschbillig,An der K 25 / 2,RP,WIN,HS/MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,02/06/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000007743057608,DE0073325429800000000000000077430,Ja,,,,,,GEÄNDERT,0,3054790,2016
0713502051,56814,Landkern,Siedlung am Meilenstein 900Z / 63,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/08/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000008589909985,DE0073325681400000000000000085899,Ja,,,,,,GEÄNDERT,0,3345967,2016
0713502051,56814,Landkern,Siedlung am Meilenstein 900Z / 48,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/08/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000008589922445,DE0073325681400000000000000085899,Ja,,,,,,GEÄNDERT,0,3345967,2016
0713502051,56814,Landkern,Siedlung am Meilenstein 900Z / 48,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,17/08/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000008589922446,DE0073325681400000000000000085899,Ja,,,,,,GEÄNDERT,0,3345967,2016
0713502051,56814,Landkern,Siedlung am Meilenstein 900Z / 48,RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,19/08/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000008589922448,DE0073325681400000000000000085899,Ja,,,,,,GEÄNDERT,0,3345967,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,17/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346438,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731468,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,08/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346441,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731468,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,17/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346442,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731472,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,15/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346443,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731472,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,14/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346444,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731472,2016
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str. 903Z / 60 u. 61,RP,WIN,HS/MS,2500,regelbar und abrufbar nach § 6 EEG Abs.1,25/06/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009847346445,DE0073325675900000000000000098473,Ja,,,,,,GEÄNDERT,0,2731472,2016
0714003153,56290,Uhler,Sulzmühle 1Z,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,08/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009948159604,DE0073325629000000000000000099481,Ja,,,,,,GEÄNDERT,0,3161459,2016
0714003153,56290,Uhler,Sulzmühle 1Z,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,10/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009948159613,DE0073325629000000000000000099481,Ja,,,,,,GEÄNDERT,0,3161459,2016
0714003153,56290,Uhler,Sulzmühle 1Z,RP,WIN,MS,2000,regelbar und abrufbar nach § 6 EEG Abs.1,15/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000009948159616,DE0073325629000000000000000099481,Ja,,,,,,GEÄNDERT,0,3162406,2016
0723507501,54298,Welschbillig,"Hinter UA Welschbillig, Flur 29",RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,18/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000010665858002,DE0073325429800000000000000106658,Ja,,,,,,GEÄNDERT,0,3143110,2016
0723507501,54298,Welschbillig,"Hinter UA Welschbillig, Flur 29",RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,18/12/2009,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000010665858004,DE0073325429800000000000000106658,Ja,,,,,,GEÄNDERT,0,3143110,2016
0723507501,54298,Welschbillig,"Hinter UA Welschbillig, Flur 29",RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,29/06/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000010665858005,DE0073325429800000000000000106658,Ja,,,,,,GEÄNDERT,0,3141225,2016
0723507501,54298,Welschbillig,"Hinter UA Welschbillig, Flur 29",RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,26/06/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000010665858006,DE0073325429800000000000000106658,Ja,,,,,,GEÄNDERT,0,3141225,2016
0723507501,54298,Welschbillig,"Hinter UA Welschbillig, Flur 29",RP,WIN,MS,2000,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,25/06/2010,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E31238010000000000000010665858007,DE0073325429800000000000000106658,Ja,,,,,,GEÄNDERT,0,3143110,2016
